player_id,player_id,game_id,game_date,matchup,win_loss,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_made,fg_attempted,fg_pct,fg3_made,fg3_attempted,fg3_pct,ft_made,ft_attempted,ft_pct
1630173,1630173,0022401188,"Apr 13, 2025",NYK @ BKN,W,33,18,9,2,2,0,2,8,18,0.444,0,0,0.0,2,4,0.5
1630173,1630173,0022401175,"Apr 11, 2025",NYK vs. CLE,L,15,0,6,0,2,1,1,0,5,0.0,0,0,0.0,0,0,0.0
1630173,1630173,0022401167,"Apr 10, 2025",NYK @ DET,L,40,18,10,3,2,3,0,8,13,0.615,1,4,0.25,1,1,1.0
1630173,1630173,0022401128,"Apr 05, 2025",NYK @ ATL,W,25,6,3,0,0,2,1,3,8,0.375,0,0,0.0,0,0,0.0
1630173,1630173,0022401103,"Apr 02, 2025",NYK @ CLE,L,21,13,6,1,1,2,0,5,9,0.556,0,0,0.0,3,4,0.75
1630173,1630173,0022401098,"Apr 01, 2025",NYK vs. PHI,W,27,2,9,1,1,1,2,1,11,0.091,0,0,0.0,0,2,0.0
1630173,1630173,0022401082,"Mar 30, 2025",NYK vs. POR,W,11,10,2,0,0,0,2,5,6,0.833,0,0,0.0,0,2,0.0
1630173,1630173,0022401070,"Mar 28, 2025",NYK @ MIL,W,6,0,2,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0
1630173,1630173,0022401056,"Mar 26, 2025",NYK vs. LAC,L,8,6,3,0,0,0,0,2,3,0.667,0,0,0.0,2,2,1.0
1630173,1630173,0022401048,"Mar 25, 2025",NYK vs. DAL,W,20,11,2,2,2,1,2,5,7,0.714,0,0,0.0,1,1,1.0
1630173,1630173,0022401026,"Mar 22, 2025",NYK vs. WAS,W,12,4,5,2,0,0,1,2,3,0.667,0,0,0.0,0,0,0.0
1630173,1630173,0022401010,"Mar 20, 2025",NYK @ CHA,L,17,2,6,0,1,0,2,1,5,0.2,0,2,0.0,0,2,0.0
1630173,1630173,0022401003,"Mar 19, 2025",NYK @ SAS,L,7,4,2,0,0,0,0,2,3,0.667,0,0,0.0,0,0,0.0
1630173,1630173,0022400984,"Mar 17, 2025",NYK vs. MIA,W,10,4,3,0,0,0,0,2,3,0.667,0,0,0.0,0,0,0.0
1630173,1630173,0022400974,"Mar 15, 2025",NYK @ GSW,L,10,0,1,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0.0
1630173,1630173,0022400953,"Mar 12, 2025",NYK @ POR,W,9,0,2,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0.0
1630173,1630173,0022400939,"Mar 10, 2025",NYK @ SAC,W,5,2,0,0,0,0,0,1,2,0.5,0,1,0.0,0,0,0.0
1630173,1630173,0022400911,"Mar 07, 2025",NYK @ LAC,L,16,9,5,2,0,1,0,4,6,0.667,0,0,0.0,1,1,1.0
1630173,1630173,0022400885,"Mar 04, 2025",NYK vs. GSW,L,30,8,15,0,0,1,0,4,10,0.4,0,1,0.0,0,0,0.0
1630173,1630173,0022400856,"Feb 28, 2025",NYK @ MEM,W,4,3,1,0,0,0,0,1,2,0.5,0,0,0.0,1,1,1.0
1630173,1630173,0022400838,"Feb 26, 2025",NYK vs. PHI,W,31,7,6,2,0,4,2,3,6,0.5,0,0,0.0,1,2,0.5
1630173,1630173,0022400811,"Feb 23, 2025",NYK @ BOS,L,15,0,1,3,0,0,1,0,2,0.0,0,1,0.0,0,0,0.0
1630173,1630173,0022400797,"Feb 21, 2025",NYK @ CLE,L,28,7,10,1,0,0,1,3,10,0.3,0,0,0.0,1,2,0.5
1630173,1630173,0022400792,"Feb 20, 2025",NYK vs. CHI,W,46,11,9,0,3,0,1,5,11,0.455,1,3,0.333,0,0,0.0
1630173,1630173,0022400773,"Feb 12, 2025",NYK vs. ATL,W,42,26,8,1,1,2,0,12,16,0.75,0,1,0.0,2,3,0.667
1630173,1630173,0022400765,"Feb 11, 2025",NYK @ IND,W,33,9,12,2,0,1,1,3,8,0.375,0,1,0.0,3,4,0.75
1630173,1630173,0022400748,"Feb 08, 2025",NYK vs. BOS,L,33,3,4,2,0,0,0,1,4,0.25,0,1,0.0,1,2,0.5
1630173,1630173,0022400713,"Feb 04, 2025",NYK @ TOR,W,36,17,8,2,3,2,3,7,11,0.636,1,3,0.333,2,2,1.0
1630173,1630173,0022400702,"Feb 03, 2025",NYK vs. HOU,W,34,7,9,0,2,0,0,2,3,0.667,0,0,0.0,3,4,0.75
1630173,1630173,0022400692,"Feb 01, 2025",NYK vs. LAL,L,29,15,15,3,1,0,1,6,12,0.5,0,1,0.0,3,3,1.0
1630173,1630173,0022400668,"Jan 29, 2025",NYK vs. DEN,W,26,8,3,0,1,0,1,4,8,0.5,0,0,0.0,0,0,0.0
1630173,1630173,0022400653,"Jan 27, 2025",NYK vs. MEM,W,20,14,3,1,4,2,1,6,9,0.667,1,1,1.0,1,2,0.5
1630173,1630173,0022400641,"Jan 25, 2025",NYK vs. SAC,W,18,4,5,0,2,1,0,2,3,0.667,0,0,0.0,0,0,0.0
1630173,1630173,0022400606,"Jan 21, 2025",NYK @ BKN,W,18,11,4,1,1,0,1,5,7,0.714,1,2,0.5,0,0,0.0
1630173,1630173,0022400602,"Jan 20, 2025",NYK vs. ATL,W,17,2,5,2,2,0,1,1,2,0.5,0,0,0.0,0,0,0.0
1630173,1630173,0022400578,"Jan 17, 2025",NYK vs. MIN,L,36,6,9,3,1,3,0,3,10,0.3,0,0,0.0,0,0,0.0
1630173,1630173,0022400561,"Jan 15, 2025",NYK @ PHI,W,30,10,6,1,1,3,1,4,6,0.667,0,0,0.0,2,4,0.5
1630173,1630173,0022400549,"Jan 13, 2025",NYK vs. DET,L,10,0,4,1,1,0,0,0,2,0.0,0,0,0.0,0,0,0.0
1630173,1630173,0022400539,"Jan 12, 2025",NYK vs. MIL,W,15,4,3,1,2,0,0,2,2,1.0,0,0,0.0,0,0,0.0
1630173,1630173,0022400529,"Jan 10, 2025",NYK vs. OKC,L,6,2,1,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0.0
1630173,1630173,0022400511,"Jan 08, 2025",NYK vs. TOR,W,15,6,4,1,0,1,0,3,5,0.6,0,1,0.0,0,0,0.0
1630173,1630173,0022400496,"Jan 06, 2025",NYK vs. ORL,L,22,10,2,0,0,0,1,5,6,0.833,0,0,0.0,0,0,0.0
1630173,1630173,0022400482,"Jan 04, 2025",NYK @ CHI,L,27,5,5,0,1,0,1,2,2,1.0,0,0,0.0,1,2,0.5
1630173,1630173,0022400473,"Jan 03, 2025",NYK @ OKC,L,8,3,5,0,0,0,1,1,4,0.25,0,1,0.0,1,2,0.5
1630173,1630173,0022400458,"Jan 01, 2025",NYK vs. UTA,W,13,12,3,0,1,1,0,5,8,0.625,1,1,1.0,1,2,0.5
1630173,1630173,0022400443,"Dec 30, 2024",NYK @ WAS,W,19,5,4,0,0,1,1,2,2,1.0,1,1,1.0,0,0,0.0
1630173,1630173,0022400429,"Dec 28, 2024",NYK @ WAS,W,19,3,7,2,0,0,2,1,3,0.333,0,1,0.0,1,1,1.0
1630173,1630173,0022400419,"Dec 27, 2024",NYK @ ORL,W,21,6,6,1,1,1,3,2,2,1.0,0,0,0.0,2,4,0.5
1630173,1630173,0022400405,"Dec 25, 2024",NYK vs. SAS,W,20,5,10,1,1,1,0,2,5,0.4,1,3,0.333,0,0,0.0
1630173,1630173,0022400397,"Dec 23, 2024",NYK vs. TOR,W,22,5,7,2,1,1,1,2,7,0.286,1,2,0.5,0,0,0.0
1630173,1630173,0022400384,"Dec 21, 2024",NYK @ NOP,W,12,2,7,1,0,1,1,1,4,0.25,0,0,0.0,0,0,0.0
1630173,1630173,0022400367,"Dec 19, 2024",NYK @ MIN,W,28,13,10,2,1,0,1,6,9,0.667,1,1,1.0,0,0,0.0
1630173,1630173,0022401227,"Dec 15, 2024",NYK @ ORL,W,18,4,5,0,1,0,0,1,3,0.333,0,1,0.0,2,2,1.0
1630173,1630173,0022401202,"Dec 11, 2024",NYK vs. ATL,L,19,2,5,1,2,2,1,1,2,0.5,0,1,0.0,0,0,0.0
1630173,1630173,0022400359,"Dec 09, 2024",NYK @ TOR,W,16,7,6,0,0,2,0,3,7,0.429,0,0,0.0,1,1,1.0
1630173,1630173,0022400343,"Dec 07, 2024",NYK vs. DET,L,28,6,10,4,1,1,1,2,3,0.667,0,0,0.0,2,5,0.4
1630173,1630173,0022400327,"Dec 05, 2024",NYK vs. CHA,W,12,2,4,1,0,0,2,1,4,0.25,0,1,0.0,0,2,0.0
203500,203500,0022401193,"Apr 13, 2025",HOU vs. DEN,L,17,4,6,1,0,0,1,2,4,0.5,0,0,0.0,0,0,0.0
203500,203500,0022401143,"Apr 06, 2025",HOU @ GSW,W,17,2,8,1,0,2,0,1,2,0.5,0,0,0.0,0,0,0.0
203500,203500,0022401123,"Apr 04, 2025",HOU vs. OKC,W,23,8,12,0,2,1,0,4,7,0.571,0,0,0.0,0,0,0.0
203500,203500,0022401096,"Mar 31, 2025",HOU @ LAL,L,16,4,7,0,1,0,3,1,2,0.5,0,1,0.0,2,2,1.0
203500,203500,0022401088,"Mar 30, 2025",HOU @ PHX,W,12,6,3,0,0,0,0,2,2,1.0,0,0,0.0,2,2,1.0
203500,203500,0022401049,"Mar 25, 2025",HOU vs. ATL,W,25,7,7,1,0,0,1,2,2,1.0,0,0,0.0,3,4,0.75
203500,203500,0022401035,"Mar 23, 2025",HOU vs. DEN,L,22,14,12,2,0,3,1,6,10,0.6,0,0,0.0,2,4,0.5
203500,203500,0022401015,"Mar 21, 2025",HOU @ MIA,W,20,4,8,1,1,0,1,2,2,1.0,0,0,0.0,0,2,0.0
203500,203500,0022400999,"Mar 19, 2025",HOU @ ORL,W,23,3,6,0,1,1,4,1,2,0.5,0,0,0.0,1,1,1.0
203500,203500,0022400985,"Mar 17, 2025",HOU vs. PHI,W,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400970,"Mar 15, 2025",HOU vs. CHI,W,22,4,9,3,1,0,1,2,4,0.5,0,0,0.0,0,4,0.0
203500,203500,0022400949,"Mar 12, 2025",HOU vs. PHX,W,11,1,4,1,0,0,0,0,1,0.0,0,0,0.0,1,2,0.5
203500,203500,0022400934,"Mar 10, 2025",HOU vs. ORL,W,23,11,17,1,0,0,3,5,6,0.833,0,0,0.0,1,3,0.333
203500,203500,0022400913,"Mar 08, 2025",HOU vs. NOP,W,18,6,8,2,2,2,1,3,5,0.6,0,0,0.0,0,0,0.0
203500,203500,0022400902,"Mar 06, 2025",HOU @ NOP,W,19,3,8,6,1,0,2,1,2,0.5,0,0,0.0,1,2,0.5
203500,203500,0022400882,"Mar 04, 2025",HOU @ IND,L,15,3,3,1,0,0,0,1,3,0.333,0,0,0.0,1,2,0.5
203500,203500,0022400862,"Mar 01, 2025",HOU vs. SAC,L,8,2,2,1,0,0,0,1,3,0.333,0,0,0.0,0,0,0.0
203500,203500,0022400844,"Feb 26, 2025",HOU vs. SAS,W,19,4,5,5,2,2,1,2,6,0.333,0,1,0.0,0,0,0.0
203500,203500,0022400831,"Feb 25, 2025",HOU vs. MIL,W,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400801,"Feb 21, 2025",HOU vs. MIN,W,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400784,"Feb 13, 2025",HOU vs. GSW,L,6,0,3,0,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400779,"Feb 12, 2025",HOU vs. PHX,W,10,5,6,0,0,0,1,2,5,0.4,0,0,0.0,1,3,0.333
203500,203500,0022400741,"Feb 08, 2025",HOU @ DAL,L,22,2,12,1,0,0,0,1,9,0.111,0,0,0.0,0,0,0.0
203500,203500,0022400711,"Feb 04, 2025",HOU @ BKN,L,13,4,1,1,0,0,0,2,4,0.5,0,0,0.0,0,0,0.0
203500,203500,0022400702,"Feb 03, 2025",HOU @ NYK,L,26,8,13,1,0,1,1,4,9,0.444,0,0,0.0,0,0,0.0
203500,203500,0022400689,"Feb 01, 2025",HOU vs. BKN,L,25,11,7,0,1,3,0,4,5,0.8,0,0,0.0,3,6,0.5
203500,203500,0022400676,"Jan 30, 2025",HOU @ MEM,L,23,11,10,3,1,0,1,4,9,0.444,0,0,0.0,3,3,1.0
203500,203500,0022400650,"Jan 27, 2025",HOU @ BOS,W,14,4,4,0,0,0,2,2,3,0.667,0,0,0.0,0,0,0.0
203500,203500,0022400640,"Jan 25, 2025",HOU @ CLE,W,15,14,4,2,1,1,1,4,6,0.667,0,0,0.0,6,9,0.667
203500,203500,0022400615,"Jan 22, 2025",HOU vs. CLE,W,19,3,11,2,0,2,1,1,2,0.5,0,0,0.0,1,4,0.25
203500,203500,0022400591,"Jan 18, 2025",HOU @ POR,W,17,2,9,2,1,1,0,1,4,0.25,0,0,0.0,0,0,0.0
203500,203500,0022400576,"Jan 16, 2025",HOU @ SAC,L,14,5,5,2,0,2,0,2,2,1.0,0,0,0.0,1,2,0.5
203500,203500,0022400568,"Jan 15, 2025",HOU @ DEN,W,7,2,3,1,0,1,1,1,1,1.0,0,0,0.0,0,0,0.0
203500,203500,0022400551,"Jan 13, 2025",HOU vs. MEM,W,13,2,7,1,0,1,2,1,2,0.5,0,0,0.0,0,1,0.0
203500,203500,0022400520,"Jan 09, 2025",HOU @ MEM,W,12,0,9,0,0,0,2,0,0,0.0,0,0,0.0,0,2,0.0
203500,203500,0022400503,"Jan 07, 2025",HOU @ WAS,W,11,0,6,0,0,0,1,0,1,0.0,0,0,0.0,0,2,0.0
203500,203500,0022400491,"Jan 05, 2025",HOU vs. LAL,W,17,8,9,1,1,1,0,3,4,0.75,0,0,0.0,2,4,0.5
203500,203500,0022400471,"Jan 03, 2025",HOU vs. BOS,L,7,6,4,1,0,0,0,2,4,0.5,0,0,0.0,2,2,1.0
203500,203500,0022400460,"Jan 01, 2025",HOU vs. DAL,W,7,4,4,0,0,0,0,2,3,0.667,0,0,0.0,0,0,0.0
203500,203500,0022400439,"Dec 29, 2024",HOU vs. MIA,L,12,4,9,3,0,0,0,2,3,0.667,0,0,0.0,0,0,0.0
203500,203500,0022400422,"Dec 27, 2024",HOU vs. MIN,L,3,0,1,1,1,0,0,0,1,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400416,"Dec 26, 2024",HOU @ NOP,W,11,2,5,0,0,1,1,1,1,1.0,0,0,0.0,0,1,0.0
203500,203500,0022400391,"Dec 23, 2024",HOU @ CHA,W,12,2,8,3,0,1,0,1,1,1.0,0,0,0.0,0,2,0.0
203500,203500,0022400365,"Dec 19, 2024",HOU vs. NOP,W,10,2,4,1,1,0,2,1,1,1.0,0,0,0.0,0,0,0.0
203500,203500,0022401230,"Dec 14, 2024",HOU @ OKC,L,6,4,6,0,0,0,1,1,2,0.5,0,0,0.0,2,4,0.5
203500,203500,0022400356,"Dec 08, 2024",HOU @ LAC,W,10,4,4,0,0,0,1,2,2,1.0,0,0,0.0,0,2,0.0
203500,203500,0022400332,"Dec 05, 2024",HOU @ GSW,L,18,6,6,3,0,1,0,3,4,0.75,0,0,0.0,0,0,0.0
203500,203500,0022400059,"Dec 03, 2024",HOU @ SAC,L,11,1,6,0,0,0,1,0,1,0.0,0,0,0.0,1,2,0.5
203500,203500,0022400310,"Dec 01, 2024",HOU vs. OKC,W,4,1,1,0,0,0,0,0,0,0.0,0,0,0.0,1,2,0.5
203500,203500,0022400290,"Nov 27, 2024",HOU @ PHI,W,7,2,4,0,0,1,1,0,2,0.0,0,0,0.0,2,4,0.5
203500,203500,0022400031,"Nov 22, 2024",HOU vs. POR,W,15,1,1,3,0,0,3,0,0,0.0,0,0,0.0,1,2,0.5
203500,203500,0022400248,"Nov 18, 2024",HOU @ MIL,L,5,2,2,0,0,0,1,1,2,0.5,0,0,0.0,0,0,0.0
203500,203500,0022400016,"Nov 15, 2024",HOU vs. LAC,W,7,0,0,0,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400213,"Nov 11, 2024",HOU vs. WAS,W,15,2,7,1,0,0,4,1,2,0.5,0,0,0.0,0,0,0.0
203500,203500,0022400192,"Nov 08, 2024",HOU @ OKC,L,16,5,2,1,1,0,3,2,2,1.0,0,0,0.0,1,3,0.333
203500,203500,0022400161,"Nov 04, 2024",HOU vs. NYK,W,14,4,5,3,0,0,1,1,4,0.25,0,0,0.0,2,4,0.5
203500,203500,0022400129,"Oct 31, 2024",HOU @ DAL,W,10,0,1,3,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0
203500,203500,0022400109,"Oct 28, 2024",HOU @ SAS,W,14,6,3,0,0,0,1,3,3,1.0,0,0,0.0,0,1,0.0
1628389,1628389,0022401177,"Apr 11, 2025",MIA @ NOP,W,22,23,12,4,2,0,0,8,12,0.667,4,6,0.667,3,4,0.75
1628389,1628389,0022401160,"Apr 09, 2025",MIA @ CHI,L,35,18,6,3,1,0,1,6,15,0.4,2,3,0.667,4,6,0.667
1628389,1628389,0022401131,"Apr 05, 2025",MIA vs. MIL,L,43,31,12,5,2,1,2,11,25,0.44,3,7,0.429,6,6,1.0
1628389,1628389,0022401114,"Apr 03, 2025",MIA vs. MEM,L,34,26,7,5,1,2,2,11,26,0.423,2,4,0.5,2,2,1.0
1628389,1628389,0022401106,"Apr 02, 2025",MIA @ BOS,W,31,21,5,6,0,0,0,9,15,0.6,2,3,0.667,1,1,1.0
1628389,1628389,0022401092,"Mar 31, 2025",MIA @ WAS,W,31,28,12,5,1,1,1,11,19,0.579,2,5,0.4,4,7,0.571
1628389,1628389,0022401076,"Mar 29, 2025",MIA @ PHI,W,28,16,7,5,0,0,1,5,14,0.357,2,2,1.0,4,5,0.8
1628389,1628389,0022401062,"Mar 27, 2025",MIA vs. ATL,W,38,12,10,4,3,0,3,4,9,0.444,1,2,0.5,3,4,0.75
1628389,1628389,0022401047,"Mar 25, 2025",MIA vs. GSW,W,34,27,8,1,1,1,3,9,18,0.5,2,3,0.667,7,9,0.778
1628389,1628389,0022401032,"Mar 23, 2025",MIA vs. CHA,W,32,11,4,2,2,0,2,4,10,0.4,1,3,0.333,2,2,1.0
1628389,1628389,0022401015,"Mar 21, 2025",MIA vs. HOU,L,38,16,6,6,0,0,2,6,13,0.462,2,4,0.5,2,3,0.667
1628389,1628389,0022401000,"Mar 19, 2025",MIA vs. DET,L,37,30,9,8,1,1,2,12,24,0.5,2,5,0.4,4,4,1.0
1628389,1628389,0022400984,"Mar 17, 2025",MIA @ NYK,L,34,12,7,4,1,2,4,5,12,0.417,0,1,0.0,2,2,1.0
1628389,1628389,0022400971,"Mar 15, 2025",MIA @ MEM,L,30,18,6,0,1,2,3,7,15,0.467,2,4,0.5,2,2,1.0
1628389,1628389,0022400958,"Mar 14, 2025",MIA vs. BOS,L,33,9,9,2,0,1,2,3,7,0.429,0,1,0.0,3,3,1.0
1628389,1628389,0022400948,"Mar 12, 2025",MIA vs. LAC,L,35,6,7,7,5,0,1,2,7,0.286,0,1,0.0,2,2,1.0
1628389,1628389,0022400931,"Mar 10, 2025",MIA vs. CHA,L,38,23,14,8,1,0,1,8,16,0.5,2,4,0.5,5,7,0.714
1628389,1628389,0022400916,"Mar 08, 2025",MIA vs. CHI,L,38,22,6,2,2,0,2,8,17,0.471,1,4,0.25,5,6,0.833
1628389,1628389,0022400907,"Mar 07, 2025",MIA vs. MIN,L,43,29,13,4,1,0,2,11,21,0.524,1,5,0.2,6,7,0.857
1628389,1628389,0022400893,"Mar 05, 2025",MIA @ CLE,L,38,34,12,5,2,0,2,11,18,0.611,3,5,0.6,9,9,1.0
1628389,1628389,0022400877,"Mar 03, 2025",MIA vs. WAS,W,31,19,15,5,2,1,2,7,16,0.438,0,2,0.0,5,6,0.833
1628389,1628389,0022400869,"Mar 02, 2025",MIA vs. NYK,L,42,30,7,4,1,0,3,12,16,0.75,0,2,0.0,6,8,0.75
1628389,1628389,0022400854,"Feb 28, 2025",MIA vs. IND,W,31,18,7,7,2,0,0,8,14,0.571,2,4,0.5,0,0,0.0
1628389,1628389,0022400841,"Feb 26, 2025",MIA vs. ATL,W,35,20,9,3,0,1,2,9,12,0.75,1,2,0.5,1,2,0.5
1628389,1628389,0022400825,"Feb 24, 2025",MIA @ ATL,L,37,14,5,1,2,0,4,5,13,0.385,0,2,0.0,4,4,1.0
1628389,1628389,0022400817,"Feb 23, 2025",MIA @ MIL,L,35,24,7,1,1,0,0,10,16,0.625,2,2,1.0,2,3,0.667
1628389,1628389,0022400800,"Feb 21, 2025",MIA @ TOR,W,37,19,12,1,0,0,0,8,13,0.615,0,1,0.0,3,4,0.75
1628389,1628389,0022400778,"Feb 12, 2025",MIA @ OKC,L,35,27,15,4,1,1,3,11,19,0.579,3,4,0.75,2,2,1.0
1628389,1628389,0022400759,"Feb 10, 2025",MIA vs. BOS,L,34,22,12,4,0,0,0,6,17,0.353,1,5,0.2,9,10,0.9
1628389,1628389,0022400737,"Feb 07, 2025",MIA @ BKN,L,37,18,8,1,0,2,1,7,14,0.5,1,3,0.333,3,4,0.75
1628389,1628389,0022400721,"Feb 05, 2025",MIA @ PHI,W,34,18,13,4,0,0,7,8,16,0.5,1,3,0.333,1,2,0.5
1628389,1628389,0022400714,"Feb 04, 2025",MIA @ CHI,L,35,23,8,4,0,0,3,10,17,0.588,1,4,0.25,2,5,0.4
1628389,1628389,0022400693,"Feb 01, 2025",MIA @ SAS,W,38,30,12,9,2,3,3,13,21,0.619,2,5,0.4,2,2,1.0
1628389,1628389,0022400667,"Jan 29, 2025",MIA vs. CLE,L,38,21,9,3,0,1,4,7,13,0.538,2,4,0.5,5,6,0.833
1628389,1628389,0022400652,"Jan 27, 2025",MIA vs. ORL,W,44,26,10,9,1,0,3,10,15,0.667,0,0,0.0,6,8,0.75
1628389,1628389,0022400636,"Jan 25, 2025",MIA @ BKN,W,37,17,16,4,0,1,4,6,13,0.462,1,1,1.0,4,4,1.0
1628389,1628389,0022400624,"Jan 23, 2025",MIA @ MIL,L,29,11,14,3,0,0,1,5,12,0.417,0,2,0.0,1,2,0.5
1628389,1628389,0022400607,"Jan 21, 2025",MIA vs. POR,L,22,12,10,0,0,0,1,5,10,0.5,0,2,0.0,2,3,0.667
1628389,1628389,0022400592,"Jan 19, 2025",MIA vs. SAS,W,25,6,11,5,1,1,3,3,9,0.333,0,2,0.0,0,0,0.0
1628389,1628389,0022400579,"Jan 17, 2025",MIA vs. DEN,L,33,16,11,4,0,0,1,7,15,0.467,0,2,0.0,2,2,1.0
1628389,1628389,0022400570,"Jan 15, 2025",MIA @ LAL,L,31,10,4,5,1,0,3,3,7,0.429,1,3,0.333,3,4,0.75
1628389,1628389,0022400536,"Jan 11, 2025",MIA @ POR,W,30,13,11,6,1,0,1,6,13,0.462,1,2,0.5,0,0,0.0
1628389,1628389,0022400523,"Jan 09, 2025",MIA @ UTA,W,29,15,7,3,3,2,1,6,13,0.462,1,2,0.5,2,4,0.5
1628389,1628389,0022400508,"Jan 07, 2025",MIA @ GSW,W,30,19,9,5,2,1,1,9,14,0.643,1,1,1.0,0,1,0.0
1628389,1628389,0022400501,"Jan 06, 2025",MIA @ SAC,L,45,18,12,2,4,1,2,6,19,0.316,1,5,0.2,5,6,0.833
1628389,1628389,0022400481,"Jan 04, 2025",MIA vs. UTA,L,26,4,8,2,1,1,3,0,6,0.0,0,1,0.0,4,6,0.667
1628389,1628389,0022400463,"Jan 02, 2025",MIA vs. IND,L,25,20,8,2,1,0,1,8,12,0.667,0,1,0.0,4,6,0.667
1628389,1628389,0022400457,"Jan 01, 2025",MIA vs. NOP,W,31,23,9,10,2,0,4,9,14,0.643,0,2,0.0,5,5,1.0
1628389,1628389,0022400439,"Dec 29, 2024",MIA @ HOU,W,34,12,10,1,3,0,2,4,12,0.333,0,1,0.0,4,6,0.667
1628389,1628389,0022400427,"Dec 28, 2024",MIA @ ATL,L,37,17,10,2,1,2,2,8,17,0.471,0,2,0.0,1,1,1.0
1628389,1628389,0022400411,"Dec 26, 2024",MIA @ ORL,W,35,4,9,7,0,5,4,2,10,0.2,0,1,0.0,0,0,0.0
1628389,1628389,0022400396,"Dec 23, 2024",MIA vs. BKN,W,31,23,7,7,1,0,2,8,12,0.667,0,2,0.0,7,8,0.875
1628389,1628389,0022400377,"Dec 21, 2024",MIA @ ORL,L,34,24,6,0,2,0,4,8,15,0.533,0,4,0.0,8,12,0.667
1628389,1628389,0022400375,"Dec 20, 2024",MIA vs. OKC,L,36,17,10,1,1,1,6,7,11,0.636,0,1,0.0,3,6,0.5
1628389,1628389,0022401221,"Dec 16, 2024",MIA @ DET,L,41,15,8,3,1,0,1,6,12,0.5,1,3,0.333,2,2,1.0
1628389,1628389,0022401206,"Dec 12, 2024",MIA vs. TOR,W,35,21,16,5,0,1,1,8,17,0.471,1,3,0.333,4,6,0.667
1628389,1628389,0022400351,"Dec 08, 2024",MIA vs. CLE,W,36,16,13,6,0,1,1,7,14,0.5,2,4,0.5,0,0,0.0
1628389,1628389,0022400346,"Dec 07, 2024",MIA vs. PHX,W,34,25,12,8,1,0,4,9,16,0.563,1,4,0.25,6,8,0.75
1628389,1628389,0022400321,"Dec 04, 2024",MIA vs. LAL,W,25,14,10,7,1,1,2,6,8,0.75,0,1,0.0,2,3,0.667
1628389,1628389,0022400316,"Dec 02, 2024",MIA @ BOS,L,33,15,8,5,1,0,3,6,18,0.333,1,4,0.25,2,2,1.0
1628389,1628389,0022400309,"Dec 01, 2024",MIA @ TOR,L,39,13,20,7,1,0,5,5,13,0.385,1,2,0.5,2,2,1.0
1628389,1628389,0022400046,"Nov 29, 2024",MIA vs. TOR,W,35,14,10,10,3,0,1,6,16,0.375,2,6,0.333,0,1,0.0
1628389,1628389,0022400286,"Nov 27, 2024",MIA @ CHA,W,36,8,10,10,2,0,3,3,8,0.375,0,2,0.0,2,2,1.0
1628389,1628389,0022400036,"Nov 26, 2024",MIA vs. MIL,L,31,16,5,5,1,0,1,6,9,0.667,1,2,0.5,3,4,0.75
1628389,1628389,0022400273,"Nov 24, 2024",MIA vs. DAL,W,38,19,11,5,0,0,2,8,20,0.4,3,6,0.5,0,0,0.0
1628389,1628389,0022400245,"Nov 18, 2024",MIA vs. PHI,W,32,5,13,3,2,1,3,2,8,0.25,1,2,0.5,0,0,0.0
1628389,1628389,0022400235,"Nov 17, 2024",MIA @ IND,L,40,24,8,2,0,0,2,9,18,0.5,2,4,0.5,4,5,0.8
1628389,1628389,0022400009,"Nov 15, 2024",MIA @ IND,W,39,30,11,7,5,0,2,10,17,0.588,2,3,0.667,8,9,0.889
1628389,1628389,0022400002,"Nov 12, 2024",MIA @ DET,L,44,20,12,3,0,1,1,8,13,0.615,1,1,1.0,3,5,0.6
1628389,1628389,0022400206,"Nov 10, 2024",MIA @ MIN,W,39,9,7,7,1,3,4,3,11,0.273,0,2,0.0,3,6,0.5
1628389,1628389,0022400194,"Nov 08, 2024",MIA @ DEN,L,39,20,9,4,2,0,3,7,18,0.389,1,5,0.2,5,6,0.833
1628389,1628389,0022400178,"Nov 06, 2024",MIA @ PHX,L,34,12,12,6,5,1,1,5,21,0.238,0,1,0.0,2,2,1.0
1628389,1628389,0022400159,"Nov 04, 2024",MIA vs. SAC,L,36,16,8,5,3,4,0,7,15,0.467,0,1,0.0,2,5,0.4
1628389,1628389,0022400147,"Nov 02, 2024",MIA @ WAS,W,31,32,14,2,1,1,1,12,24,0.5,3,5,0.6,5,6,0.833
1628389,1628389,0022400122,"Oct 30, 2024",MIA vs. NYK,L,33,11,3,4,1,0,1,3,7,0.429,0,2,0.0,5,6,0.833
